risk,risk,risk,risk,risk,risk,risk,risk,risk,risk,action,action,action,action,action,action,action,action,action,action
0.812977763878341,0.4630013750482481,0.8127998338892587,0.767523149123124,0.6927771697669877,0.6473225550117708,0.7409777638783409,0.7529777638783409,0.7135162204739612,0.6270704769787718,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7309869669709065,0.509421121555657,0.6302550914183002,0.7309869669709065,0.7309869669709065,0.7309869669709065,0.6281298241137635,0.7039284352248747,0.6224654363595435,0.5607349261823931,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN,ABSTAIN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5772493027948348,0.4072233599321809,0.5367950397324208,0.5772493027948348,0.5772493027948348,0.5772493027948348,0.4743921599376919,0.5653635885091205,0.47068149362896283,0.431790872233797,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR
0.41402939824937,0.1870898749984399,0.31196474555077247,0.41305195926245963,0.41402939824937,0.41305195926245963,0.41402939824937,0.41002939824937,0.37184976299650446,0.3761612501893037,SELF_REPAIR,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.7235916337848471,0.4949563826206494,0.6167484339184925,0.7116934503262045,0.7235916337848471,0.7116934503262045,0.6275916337848471,0.6822860782292914,0.629925346059505,0.5783484777700924,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.36944377406359724,0.22646455910183813,0.31337643437241086,0.36944377406359724,0.36944377406359724,0.36944377406359724,0.36944377406359724,0.3554995280318512,0.2695141817557399,0.312920392992549,SELF_REPAIR,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.6427159269611807,0.29274095657885935,0.6425281166905574,0.5981073650095566,0.551132117565467,0.5065235556138429,0.5707159269611807,0.5827159269611807,0.6023048917001841,0.5671823778655655,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5487557648787219,0.1991234507239899,0.5466119459946116,0.5487557648787219,0.5487557648787219,0.5487557648787219,0.4527557648787218,0.5387557648787219,0.5187226906129636,0.4878092073046004,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.1184421242134105,0.11752932032931866,0.11305815942367924,0.1139024390152876,0.1184421242134105,0.1139024390152876,0.1184421242134105,0.1184421242134105,0.011223629750508595,0.11805494833484788,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.3959744336868399,0.2954511064072207,0.28927727570189077,0.3959744336868399,0.3959744336868399,0.3959744336868399,0.3959744336868399,0.38463375908366526,0.26903983749590493,0.34549575605867777,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN
0.13550259047046267,0.1347279771936386,0.13082832938787148,0.13550259047046267,0.13550259047046267,0.13550259047046267,0.13550259047046267,0.12925259047046267,0.012077099947511263,0.13512436488236668,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.4077745013632811,0.24399476099917972,0.36274156201156105,0.38195121489364914,0.4077745013632811,0.38195121489364914,0.4077745013632811,0.39329533469661443,0.31149593033958656,0.34539370387581453,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.18271481756361774,0.15946396034720756,0.1169474242939554,0.18271481756361774,0.18271481756361774,0.18271481756361774,0.18271481756361774,0.17677731756361773,0.10234800360542128,0.17532256444426897,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.6087470959453833,0.26468532917731846,0.587248202307072,0.6044851890080442,0.6087470959453833,0.6044851890080442,0.6087470959453833,0.5766623737231611,0.5211448130698957,0.4895095724414253,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7512899353175504,0.4013338940184173,0.7509756043173264,0.7053375046073297,0.6407017269748301,0.5947492962646094,0.6792899353175504,0.6966756496032647,0.6716634736579686,0.6024635503834455,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.24420749783059312,0.2005667128761001,0.14880141515743206,0.24420749783059312,0.24420749783059312,0.24420749783059312,0.24420749783059312,0.24420749783059312,0.15452934081038303,0.2287250246478642,SELF_REPAIR,EXECUTE,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,EXECUTE
0.6548955082655119,0.30498356766537416,0.6542841961574262,0.6536632900470236,0.6548955082655119,0.6536632900470236,0.6548955082655119,0.6225026511226548,0.5413397789032672,0.49770405743181356,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7570477691016484,0.40715630280912335,0.7563249299848682,0.7478556010154049,0.6379509381558374,0.6287587700695939,0.6850477691016483,0.7106078881492675,0.6598638322293401,0.5754302913202378,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7346877984703292,0.38477330892968786,0.734096217673926,0.7074031564363846,0.6237689567795135,0.596484314745569,0.6626877984703291,0.6801877984703291,0.6543790775210271,0.584599433320291,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.1530659953273531,0.1448986439886283,0.12130067570933249,0.1530659953273531,0.1530659953273531,0.1530659953273531,0.1530659953273531,0.1530659953273531,0.04347364377114936,0.14952502251294914,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.6496775863652638,0.2997261023888081,0.649329489498283,0.6496775863652638,0.6496775863652638,0.6496775863652638,0.6496775863652638,0.6299799673176448,0.5323828222530687,0.487291964003251,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7718868740799512,0.42222262982216796,0.7699061379440557,0.7679218692316541,0.6503783141422326,0.6464133092939353,0.6998868740799513,0.7205963978894752,0.6697263535735474,0.5810609819388561,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6855012646479512,0.33552796815371844,0.6853017152014387,0.6855012646479512,0.6855012646479512,0.6855012646479512,0.6855012646479512,0.6451155503622369,0.5618101347972438,0.5142496900771669,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.490134150938234,0.14096596208143142,0.4858192147726761,0.48278779923030346,0.490134150938234,0.48278779923030346,0.490134150938234,0.46601946839855146,0.4459612619877088,0.4291170482204986,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7085856577822462,0.35861719902855177,0.7083476085847626,0.6917497374829402,0.5977628609636574,0.5809269406643514,0.6365856577822462,0.6688880387346272,0.6284751246645235,0.5588505804158261,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8813705201794388,0.5505369016193553,0.8306087511559324,0.8799340707876488,0.8813705201794388,0.8799340707876488,0.7785133773222961,0.8559490916080104,0.7580623637895201,0.6346185647938706,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8060705321961011,0.4566592219569179,0.8028559745373355,0.804991700239155,0.676613614524976,0.6755347825680299,0.7340705321961012,0.7656100163230853,0.6875086385890176,0.5847271093349946,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8343344813785997,0.48436030991657125,0.8341405244455103,0.7850152117412017,0.7111815437701156,0.6618622741327175,0.7623344813785997,0.7743344813785997,0.728780800599188,0.6370410788119273,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6548296919974617,0.3052939391710636,0.6522067061155613,0.6548296919974617,0.6548296919974617,0.6548296919974617,0.6548296919974617,0.6324294935847633,0.5372062035748991,0.4921824255435594,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.44586042157423283,0.27220381646038877,0.3789832363156863,0.44586042157423283,0.44586042157423283,0.44586042157423283,0.44586042157423283,0.4294961358599471,0.3338490930032887,0.3689094046576204,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN
0.3311606935307198,0.32248537769094504,0.2979344853823616,0.3311606935307198,0.3311606935307198,0.3311606935307198,0.228303550673577,0.3311606935307198,0.22320341067981964,0.2527159496961761,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,SELF_REPAIR
0.5892686284005717,0.2585397935339541,0.5386540365076335,0.5892686284005717,0.5892686284005717,0.5892686284005717,0.5892686284005717,0.5813686284005717,0.5026167809755251,0.4758952741846024,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5145855630056128,0.35097715906972904,0.4836382666196113,0.5145855630056128,0.5145855630056128,0.5145855630056128,0.4117284201484699,0.48206016618021597,0.43566126375058745,0.40886253925945026,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.5823026982832868,0.4110925693604652,0.4730499977419617,0.5799150543872713,0.5823026982832868,0.5799150543872713,0.4794455554261439,0.5823026982832868,0.49933797159888244,0.4686723429017094,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.6293642426947239,0.27939133414610634,0.62916341684924,0.6187420119288652,0.6293642426947239,0.6187420119288652,0.5333642426947239,0.591207099837581,0.5850138228184684,0.5393035278933587,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5796744121029984,0.2299797847620882,0.5778970083260122,0.5796744121029984,0.5796744121029984,0.5796744121029984,0.48367441210299844,0.5696744121029984,0.5393377513109185,0.49780869190997645,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7306030513675118,0.3806679270117151,0.7301443701119571,0.7155190157940133,0.6178480298737009,0.6027639943002024,0.6586030513675117,0.6787518608913213,0.6465053879675847,0.5734266950609674,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.14979814647820794,0.1427410128954724,0.12138504444009916,0.14979814647820794,0.14979814647820794,0.14979814647820794,0.14979814647820794,0.14979814647820794,0.03857538933144806,0.14669299276760417,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.7595351023767926,0.4097896417918496,0.7580073995983275,0.7595351023767926,0.7595351023767926,0.7595351023767926,0.6635351023767927,0.7475351023767925,0.6604309770090832,0.5583772887311176,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.4847338706096279,0.13477193568243365,0.4844527901524802,0.4698459294740168,0.4847338706096279,0.4698459294740168,0.4847338706096279,0.44428942616518347,0.451536286930576,0.43877298464344944,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8529573312207274,0.5029924184786321,0.8526980326889531,0.8243922329241306,0.723162081161591,0.6945969828649942,0.7809573312207274,0.7929573312207274,0.7336972914161601,0.6300493493750337,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8695400710778373,0.5195632338904342,0.8693654436257522,0.8278745559554016,0.7391452979701436,0.697479782847708,0.7975400710778372,0.8095400710778372,0.7490429202206916,0.6443141306190692,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.09997757127612085,0.0988967499121573,0.09387876460026257,0.09997757127612085,0.09997757127612085,0.09997757127612085,0.09997757127612085,0.09997757127612085,0.007574722001266359,0.09958247731467633,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.563760927705272,0.41168315032214886,0.44228362281762196,0.563760927705272,0.563760927705272,0.563760927705272,0.46776092770527206,0.563760927705272,0.4773619800410828,0.4559540299349625,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR
0.20397218771077388,0.1936877461412866,0.16629530863473435,0.19076383948602313,0.20397218771077388,0.19076383948602313,0.20397218771077388,0.19401385437744056,0.07632155780838216,0.19877863210600263,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.3193775588696826,0.3182379979973505,0.3129546889874891,0.3193775588696826,0.3193775588696826,0.3193775588696826,0.2233775588696826,0.3171900588696826,0.18995819364687555,0.23516929597733266,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,EXECUTE
0.6470606347301899,0.29710023036251826,0.646772255572406,0.5735853815793345,0.5596329676036456,0.4861577144527901,0.57506063473019,0.58706063473019,0.6152257660563681,0.5875589053501328,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.3052843221434004,0.24223251789157044,0.1975618502374591,0.3052843221434004,0.3052843221434004,0.3052843221434004,0.3052843221434004,0.3052843221434004,0.19762768562907107,0.2784309126721006,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR
0.6000761772099532,0.25034918621097857,0.5984675167334856,0.6000761772099532,0.6000761772099532,0.6000761772099532,0.6000761772099532,0.5920761772099532,0.4990747274790682,0.4603371012063271,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.49388513632066816,0.4281393277583277,0.3828843174637509,0.49388513632066816,0.49388513632066816,0.49388513632066816,0.3978851363206682,0.48873692203495384,0.38057858313985404,0.3912013948857861,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.5965637766333434,0.24688876829554557,0.5946788708557321,0.5965637766333434,0.5965637766333434,0.5965637766333434,0.5965637766333434,0.5865637766333434,0.49796060721405266,0.46016308353469987,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.4684740864608539,0.4124296223226242,0.3639312204486824,0.4684740864608539,0.4684740864608539,0.4684740864608539,0.37247408646085395,0.4592365864608539,0.35998181958160763,0.37431709702964755,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.8412264600688812,0.4931126501015685,0.8326803478160132,0.8339758152248128,0.7080000704111571,0.7007494255670886,0.7692264600688813,0.7974669362593575,0.7148862909338948,0.6060102600087598,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.37323540590191034,0.26475531724778495,0.2693950751332517,0.37323540590191034,0.37323540590191034,0.37323540590191034,0.37323540590191034,0.37323540590191034,0.26064067379245176,0.3249151515322426,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.6753874713968124,0.3254086189761429,0.6752291617037962,0.6248274684723238,0.6753874713968124,0.6248274684723238,0.6753874713968124,0.6246721936190345,0.581459164073599,0.5453407501391652,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5765144187275718,0.22683609625076806,0.5746297507558491,0.5551886397135676,0.5765144187275718,0.5551886397135676,0.5765144187275718,0.5612921965053496,0.497464344218447,0.4671610661938777,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.4642999377637389,0.2779567114130771,0.396747349259679,0.4642999377637389,0.4642999377637389,0.4642999377637389,0.4642999377637389,0.4321164060177072,0.3617081588124309,0.38867112555206157,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.6607268191184398,0.31087441811903205,0.6597707589780848,0.6182691314801199,0.6607268191184398,0.6182691314801199,0.6607268191184398,0.6210553905470112,0.5651789020644482,0.528485494403503,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.758748383983366,0.40883438288764934,0.7581633013649154,0.7534430134075538,0.6392498428666475,0.6339444722908356,0.6867483839833659,0.7089926300151119,0.6607355213615662,0.5755730708800328,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.7469673715352093,0.39712783875382507,0.7459282469284177,0.7362630528462051,0.6313539233925918,0.6206496047035874,0.6749673715352094,0.6917451493129871,0.6569713674313952,0.5788012024032164,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6564710640047275,0.30649872124560157,0.6562648550327203,0.6562032989089659,0.6564710640047275,0.6562032989089659,0.6564710640047275,0.6129585640047275,0.5463802316346649,0.5040496491969574,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5010304255857593,0.43196502284899796,0.3918602357736577,0.49763972051506467,0.5010304255857593,0.49763972051506467,0.4050304255857593,0.5010304255857593,0.3846365000723213,0.39402022313299556,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
0.6304308146626486,0.2804863056014568,0.630046455599927,0.5970021250515015,0.6304308146626486,0.5970021250515015,0.5275736718055057,0.5997155368848708,0.5936704201790735,0.5540903728535562,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.6282246959702145,0.2811567066745177,0.6159619689866966,0.6031717289959655,0.6282246959702145,0.6031717289959655,0.6282246959702145,0.6138219181924367,0.5315383636683557,0.49547279333310007,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.8073421858201516,0.4573949393056548,0.8069628087234906,0.8016909219035454,0.8073421858201516,0.8016909219035454,0.7113421858201515,0.773726511216977,0.7011741618182958,0.5917615861327944,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.5090051028447163,0.15985390464223936,0.5046588703642565,0.46242309336874293,0.5090051028447163,0.46242309336874293,0.5090051028447163,0.4850047060193195,0.4733410613414453,0.4597438784875781,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.13347443586537192,0.13281485072514645,0.12943801330072702,0.13347443586537192,0.13347443586537192,0.13347443586537192,0.13347443586537192,0.1272244358653719,0.011264894902635297,0.133155548667607,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.42200171448207113,0.2804488012237647,0.36435786496612543,0.4114610024574385,0.42200171448207113,0.4114610024574385,0.42200171448207113,0.4000864367042934,0.2999823315465616,0.3536721355121721,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN
0.5972583302227137,0.24810436754202936,0.5928808310157834,0.5972583302227137,0.5972583302227137,0.5972583302227137,0.49440118736557087,0.5922583302227137,0.5530525840997302,0.5055943508677411,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.36972350187604075,0.2173112100852791,0.32492263689133544,0.36972350187604075,0.36972350187604075,0.36972350187604075,0.36972350187604075,0.3681610018760408,0.26307770859083945,0.30542145006066834,SELF_REPAIR,EXECUTE,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR
0.2581935388845621,0.25789493486373316,0.2561251034872109,0.2581935388845621,0.2581935388845621,0.2581935388845621,0.1621935388845621,0.2510060388845621,0.1655354051157327,0.19821267318700952,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,EXECUTE
0.49634304241970134,0.1464043704316027,0.4959050913256811,0.49634304241970134,0.49634304241970134,0.49634304241970134,0.49634304241970134,0.45800335988001883,0.45120465708474844,0.4338546909567544,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
0.23887508201857022,0.20572099467819915,0.15633850163387997,0.23887508201857022,0.23887508201857022,0.23887508201857022,0.23887508201857022,0.23887508201857022,0.1299740244568194,0.22459172528681215,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.5537554171561745,0.4552234601067703,0.41629750596478976,0.5507322991940253,0.5537554171561745,0.5507322991940253,0.4508982742990316,0.5510625600133173,0.4532837854816177,0.445034617877495,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR,ASK_HUMAN,SELF_REPAIR,SELF_REPAIR
0.11199503503863452,0.11092897614843335,0.10588849916822263,0.11199503503863452,0.11199503503863452,0.11199503503863452,0.11199503503863452,0.10637003503863451,0.013214190705906391,0.11157843909334118,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE,EXECUTE
0.2848315936962168,0.28380791863971844,0.27892509347122635,0.2848315936962168,0.2848315936962168,0.2848315936962168,0.18883159369621677,0.28451909369621675,0.17479127869956398,0.21328299027814152,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,SELF_REPAIR,EXECUTE,SELF_REPAIR,EXECUTE,EXECUTE
